qa_id,key,kind,score
training_2722,B<D,pair,4.437500145286322
training_2722,C<D,pair,0.9687500298023224
training_3533,A,letter,-1.970906972885132
training_3533,B,letter,-5.283407211303711
training_3533,C,letter,-2.283406972885132
training_3533,D,letter,-0.2834070026874542
training_0078,A,letter,-1.0841044187545776
training_0078,B,letter,-3.318479537963867
training_0078,C,letter,-0.8341044187545776
training_0078,D,letter,-1.6622294187545776
training_0889,A,present,-6.359375064377673
training_0889,B,present,-1.0625
training_0889,C,present,1.2812500447034836
training_0889,D,present,-3.812499942258
training_1697,A,letter,-5.014666557312012
training_1697,B,letter,-5.655291557312012
training_1697,C,letter,-0.0146667156368494
training_1697,D,letter,-5.467791557312012
training_2801,A,letter,-1.3038924932479858
training_2801,B,letter,-0.5226424932479858
training_2801,C,letter,-2.6007676124572754
training_2801,D,letter,-2.8038926124572754
training_0080,A,letter,-4.682492256164551
training_0080,B,letter,-0.5418673753738403
training_0080,C,letter,-6.151242256164551
training_0080,D,letter,-0.9012423753738404
training_0891,A,present,-0.640625
training_0891,B,present,-6.375000044703484
training_0891,C,present,1.7656250447034836
training_0891,D,present,-0.234375
training_1699,A,letter,-6.035796165466309
training_1699,B,letter,-6.488921165466309
training_1699,C,letter,-2.801421403884888
training_1699,D,letter,-0.0670463070273399
training_2803,A,letter,-2.473335266113281
training_2803,B,letter,-0.4577102661132812
training_2803,C,letter,-1.2858352661132812
training_2803,D,letter,-5.223335266113281
training_0083,A,letter,-3.669778347015381
training_0083,B,letter,-0.232278436422348
training_0083,C,letter,-5.591653347015381
training_0083,D,letter,-1.7322784662246704
training_0894,A,present,-4.703124965541065
training_0894,B,present,-3.812499891966581
training_0894,C,present,-3.7656249441206455
training_0894,D,present,-6.218749813502654
training_1702,A,letter,-0.5589724183082581
training_1702,B,letter,-3.1370973587036133
training_1702,C,letter,-2.0433473587036133
training_1702,D,letter,-1.3714723587036133
training_2444,ABDC,perm,1.0
training_2444,A<B,pair,0.8906249403953552
training_2444,A<C,pair,-0.578125
training_2444,A<D,pair,2.171874932944774
training_2444,B<C,pair,0.109375
training_2444,B<D,pair,1.7968749701976776
training_2444,C<D,pair,3.109375085681677
training_2806,A,letter,-0.5232239365577698
training_2806,B,letter,-1.773223876953125
training_2806,C,letter,-2.632598876953125
training_2806,D,letter,-1.804473876953125
training_0085,A,letter,-5.560934066772461
training_0085,B,letter,-2.29530930519104
training_0085,C,letter,-0.1859342604875564
training_0085,D,letter,-2.74843430519104
training_0896,A,present,-5.718749893596396
training_0896,B,present,-0.4843749701976776
training_0896,C,present,-4.312499797903001
training_0896,D,present,-1.7656249552965164
training_1704,A,letter,-4.021628379821777
training_1704,B,letter,-1.7403786182403564
training_1704,C,letter,-2.0997536182403564
training_1704,D,letter,-0.381003588438034
training_2446,ADBC,perm,1.0
training_2446,A<B,pair,2.6406250298023224
training_2446,A<C,pair,1.1875000596046448
training_2446,A<D,pair,0.65625
training_2446,B<C,pair,-2.015625074505806
training_2446,B<D,pair,-1.2187500596046448
training_2446,C<D,pair,0.5000000298023224
training_2808,A,letter,-1.4237701892852783
training_2808,B,letter,-2.1893951892852783
training_2808,C,letter,-0.4706452488899231
training_2808,D,letter,-3.8300201892852783
training_0087,A,letter,-0.0263944957405328
training_0087,B,letter,-5.495144367218018
training_0087,C,letter,-3.8701446056365967
training_0087,D,letter,-7.292019367218018
training_0898,A,present,-5.500000087078661
training_0898,B,present,-4.156250080093741
training_0898,C,present,-4.531250157393515
training_0898,D,present,-1.7187499403953552
training_1706,A,letter,-4.242187023162842
training_1706,B,letter,-1.0859369039535522
training_1706,C,letter,-2.085937023162842
training_1706,D,letter,-0.6484369039535522
training_2448,ABDC,perm,1.0
training_2448,A<B,pair,1.8124999552965164
training_2448,A<C,pair,2.0624999403953552
training_2448,A<D,pair,2.7187499925494194
training_2448,B<C,pair,0.8437500298023224
training_2448,B<D,pair,1.1406249701976776
training_2448,C<D,pair,0.4375
training_2810,A,letter,-2.1388986110687256
training_2810,B,letter,-2.7951486110687256
training_2810,C,letter,-4.1857733726501465
training_2810,D,letter,-0.2170235365629196
training_0089,A,letter,-4.932294845581055
training_0089,B,letter,-0.0104198483750224
training_0089,C,letter,-5.979169845581055
training_0089,D,letter,-8.104169845581055
training_0900,A,present,-9.546874647814548
training_0900,B,present,-1.25
training_0900,C,present,-3.921874921768904
training_0900,D,present,-6.937500026077032
training_1708,A,letter,-0.5891605019569397
training_1708,B,letter,-3.151660442352295
training_1708,C,letter,-1.198535442352295
training_1708,D,letter,-2.307910442352295
training_2812,A,letter,-1.379627704620361
training_2812,B,letter,-3.3015027046203613
training_2812,C,letter,-0.3796277642250061
training_2812,D,letter,-3.629627704620361
training_0091,A,letter,-0.0270574614405632
training_0091,B,letter,-5.402057647705078
training_0091,C,letter,-7.902057647705078
training_0091,D,letter,-3.839557409286499
training_0902,A,present,-4.17187490966171
training_0902,B,present,-7.95312485130853
training_0902,C,present,-2.187499895691872
training_0902,D,present,-0.8906250596046448
training_1710,A,letter,-8.011880874633789
training_1710,B,letter,-4.980630874633789
training_1710,C,letter,-5.402505874633789
training_1710,D,letter,-0.0118808271363377
training_2814,A,letter,-2.181389331817627
training_2814,B,letter,-0.9626394510269164
training_2814,C,letter,-0.6970144510269165
training_2814,D,letter,-5.103264331817627
training_0093,A,letter,-0.0925807058811187
training_0093,B,letter,-5.170705795288086
training_0093,C,letter,-4.264455795288086
training_0093,D,letter,-2.686330795288086
training_0904,A,present,-3.4218750335276127
training_0904,B,present,-1.0781250298023224
training_0904,C,present,-0.21875
training_0904,D,present,-2.062499910593033
training_1712,A,letter,-3.0686938762664795
training_1712,B,letter,-1.0843188762664795
training_1712,C,letter,-2.1780688762664795
training_1712,D,letter,-0.6936939358711243
training_2451,ACDB,perm,1.0
training_2451,A<B,pair,3.7187500689178714
training_2451,A<C,pair,-0.03125
training_2451,A<D,pair,4.375000054016709
training_2451,B<C,pair,-3.3749999925494194
training_2451,B<D,pair,0.484375
training_2451,C<D,pair,5.68749979394488
training_2816,A,letter,-0.5801063776016235
training_2816,B,letter,-2.173856258392334
training_2816,C,letter,-2.470731258392334
training_2816,D,letter,-1.4238563776016235
training_0095,A,letter,-2.3049123287200928
training_0095,B,letter,-3.3361623287200928
training_0095,C,letter,-0.351787269115448
training_0095,D,letter,-1.8361623287200928
training_0906,A,present,-3.1875000037252903
training_0906,B,present,-1.4843750596046448
training_0906,C,present,-1.953125074505806
training_0906,D,present,-4.640625052154064
training_1714,A,letter,-2.122584342956543
training_1714,B,letter,-2.731959342956543
training_1714,C,letter,-0.4819592237472534
training_1714,D,letter,-1.6382092237472534
training_2453,ADCB,perm,1.0
training_2453,A<B,pair,3.1562498919665813
training_2453,A<C,pair,1.0781250298023224
training_2453,A<D,pair,0.5156250298023224
training_2453,B<C,pair,-1.1562500298023224
training_2453,B<D,pair,-1.6093750596046448
training_2453,C<D,pair,-0.359375
training_2818,A,letter,-2.1914279460906982
training_2818,B,letter,-1.5039279460906982
training_2818,C,letter,-0.832053005695343
training_2818,D,letter,-1.4726779460906982
training_0098,A,letter,-6.521181583404541
training_0098,B,letter,-1.068056344985962
training_0098,C,letter,-6.099306583404541
training_0098,D,letter,-0.4274314045906067
training_0909,A,present,-2.421875052154064
training_0909,B,present,-3.2656250409781933
training_0909,C,present,-4.812499969266355
training_0909,D,present,1.4999999552965164
training_1717,A,letter,-4.958122730255127
training_1717,B,letter,-0.6612475514411926
training_1717,C,letter,-3.395622491836548
training_1717,D,letter,-0.8174975514411926
training_2821,A,letter,-2.933530569076538
training_2821,B,letter,-3.699155569076538
training_2821,C,letter,-0.5741556286811829
training_2821,D,letter,-1.027280569076538
training_0100,A,letter,-6.569188594818115
training_0100,B,letter,-0.022313367575407
training_0100,C,letter,-4.053563594818115
training_0100,D,letter,-5.866063594818115
training_0911,A,present,1.15625
training_0911,B,present,-4.609375037252903
training_0911,C,present,-4.29687515553087
training_0911,D,present,-4.249999826774001
training_1719,A,letter,-4.2917962074279785
training_1719,B,letter,-2.1511714458465576
training_1719,C,letter,-3.3386714458465576
training_1719,D,letter,-0.1824214309453964
training_2823,A,letter,-2.3654978275299072
training_2823,B,letter,-0.5373727679252625
training_2823,C,letter,-1.1623728275299072
training_2823,D,letter,-4.849872589111328
training_0104,A,letter,-7.081026077270508
training_0104,B,letter,-0.0029011564329266
training_0104,C,letter,-6.659151077270508
training_0104,D,letter,-7.456026077270508
training_0915,A,present,-4.468750176951289
training_0915,B,present,-1.7812500447034836
training_0915,C,present,-1.8749999701976776
training_0915,D,present,-8.249999942723662
training_1723,A,letter,-0.1905974447727203
training_1723,B,letter,-2.4874725341796875
training_1723,C,letter,-4.471847534179688
training_1723,D,letter,-2.5655975341796875
training_2827,A,letter,-3.7104880809783936
training_2827,B,letter,-3.2886130809783936
training_2827,C,letter,-0.0698630884289741
training_2827,D,letter,-5.304238319396973
training_0106,A,letter,-2.1401689052581787
training_0106,B,letter,-0.1557939797639846
training_0106,C,letter,-7.468294143676758
training_0106,D,letter,-3.6714189052581783
training_0917,A,present,-3.484374964609742
training_0917,B,present,0.9843749701976776
training_0917,C,present,-0.6249999403953552
training_0917,D,present,-1.5312500596046448
training_1725,A,letter,-3.874270677566528
training_1725,B,letter,-0.3898956477642059
training_1725,C,letter,-1.7180206775665283
training_1725,D,letter,-2.1086456775665283
training_2829,A,letter,-0.3076103925704956
training_2829,B,letter,-3.870110511779785
training_2829,C,letter,-2.682610511779785
training_2829,D,letter,-1.7451103925704956
training_0108,A,letter,-0.8825151920318604
training_0108,B,letter,-2.5387651920318604
training_0108,C,letter,-2.2106401920318604
training_0108,D,letter,-0.9293901920318604
training_0919,A,present,0.28125
training_0919,B,present,-2.218749888241291
training_0919,C,present,-1.1250000298023224
training_0919,D,present,-1.7968750298023224
training_1727,A,letter,-2.5207443237304688
training_1727,B,letter,-6.145744323730469
training_1727,C,letter,-0.3332444429397583
training_1727,D,letter,-1.6769944429397583
training_2460,DCAB,perm,1.0
training_2460,A<B,pair,3.921875080093741
training_2460,A<C,pair,0.6093749701976776
training_2460,A<D,pair,0.421875
training_2460,B<C,pair,-1.3593749850988388
training_2460,B<D,pair,-2.7343750596046448
training_2460,C<D,pair,0.046875
training_2831,A,letter,-1.542588710784912
training_2831,B,letter,-0.9019637703895568
training_2831,C,letter,-1.917588710784912
training_2831,D,letter,-1.464463710784912
training_0110,A,letter,-6.2060160636901855
training_0110,B,letter,-7.0028910636901855
training_0110,C,letter,-0.9872660636901855
training_0110,D,letter,-0.4716410636901855
training_0921,A,present,-2.187499985098839
training_0921,B,present,-4.046874843537808
training_0921,C,present,0.78125
training_0921,D,present,-5.40625004703179
training_1729,A,letter,-3.1884870529174805
training_1729,B,letter,-0.1103621572256088
training_1729,C,letter,-3.922862052917481
training_1729,D,letter,-3.1884870529174805
training_2462,BADC,perm,1.0
training_2462,A<B,pair,-2.1406250596046448
training_2462,A<C,pair,-0.390625
training_2462,A<D,pair,0.5468750596046448
training_2462,B<C,pair,2.859374921768904
training_2462,B<D,pair,5.171874809078872
training_2462,C<D,pair,2.234375089406967
training_2833,A,letter,-1.7038766145706177
training_2833,B,letter,-3.391376495361328
training_2833,C,letter,-0.3445015847682953
training_2833,D,letter,-2.594501495361328
training_0112,A,letter,-3.495551109313965
training_0112,B,letter,-0.6205509901046753
training_0112,C,letter,-1.3080509901046753
training_0112,D,letter,-1.8393009901046755
training_0923,A,present,-4.171875232830644
training_0923,B,present,-2.9218750782310963
training_0923,C,present,-3.421874951571226
training_0923,D,present,-0.015625
training_1731,A,letter,-5.118244647979736
training_1731,B,letter,-0.5088696479797363
training_1731,C,letter,-0.9776196479797364
training_1731,D,letter,-4.149494647979736
training_2464,ADCB,perm,1.0
training_2464,A<B,pair,1.4374999850988388
training_2464,A<C,pair,1.265625
training_2464,A<D,pair,-0.21875
training_2464,B<C,pair,-0.078125
training_2464,B<D,pair,-1.65625
training_2464,C<D,pair,-2.0312500298023224
training_2835,A,letter,-1.934692144393921
training_2835,B,letter,-0.2784421741962433
training_2835,C,letter,-2.653442144393921
training_2835,D,letter,-3.606567144393921
training_0114,A,letter,-5.17854642868042
training_0114,B,letter,-7.31917142868042
training_0114,C,letter,-0.0066716540604829
training_0114,D,letter,-8.366046905517578
training_0925,A,present,-5.343750054482371
training_0925,B,present,0.9218750298023224
training_0925,C,present,-7.843749769788701
training_0925,D,present,-2.734375037252903
training_1733,A,letter,-6.3813652992248535
training_1733,B,letter,-3.350115299224853
training_1733,C,letter,-9.521990776062012
training_1733,D,letter,-0.0376153364777565
training_2837,A,letter,-4.603363513946533
training_2837,B,letter,-3.853363513946533
training_2837,C,letter,-0.040863499045372
training_2837,D,letter,-4.822113513946533
training_0116,A,letter,-0.8788468241691589
training_0116,B,letter,-1.1132218837738037
training_0116,C,letter,-1.4257218837738037
training_0116,D,letter,-4.269471645355225
training_0927,A,present,-3.312500093132257
training_0927,B,present,-0.59375
training_0927,C,present,-2.437499932944774
training_0927,D,present,-1.3281250447034836
training_1735,A,letter,-0.3378314673900604
training_1735,B,letter,-4.400331497192383
training_1735,C,letter,-2.447206497192383
training_1735,D,letter,-1.6815814971923828
training_2839,A,letter,-4.83354377746582
training_2839,B,letter,-0.4585436880588531
training_2839,C,letter,-2.3491687774658203
training_2839,D,letter,-1.3335436582565308
training_0118,A,letter,-5.349449157714844
training_0118,B,letter,-0.1463241130113601
